41,43
43,41
41,52
52,31
31,15
15,40
40,21
21,32
32,40
40,37
37,37
37,16
16,21
21,59
59,46
46,7
7,2
2,31
31,30
30,39
39,42
42,18
18,61
61,53
53,6
6,60
60,12
12,55
55,20
20,47
47,46
46,24
24,54
54,37
37,30
30,47
47,34
34,49
49,60
60,14
14,38
38,43
43,30
30,56
56,23
23,61
61,56
56,17
17,25
25,51
51,60
60,21
21,23
23,10
10,51
51,59
59,34
34,41
41,12
12,39
39,42
42,7
7,49
49,23
23,43
43,15
15,56
56,13
13,40
40,36
36,33
33,21
21,41
41,49
49,34
34,59
59,36
36,25
25,28
28,2
2,3
3,35
35,52
52,40
40,56
56,17
17,23
23,27
27,27
27,51
51,9
9,24
24,60
60,7
7,33
33,32
32,27
27,5
5,50
50,35
35,53
53,56
56,26
26,8
8,37
37,6
6,19
19,33
33,33
33,37
37,9
9,22
22,4
4,54
54,35
35,41
41,32
32,46
46,7
7,24
24,48
48,13
13,59
59,53
53,16
16,13
13,4
4,26
26,60
60,28
28,50
50,15
15,41
41,25
25,23
23,54
54,33
33,43
43,14
14,4
4,3
3,49
49,33
33,47
47,59
59,30
30,6
6,26
26,1
1,40
40,15
15,55
55,19
19,38
38,49
49,8
8,56
56,18
18,57
57,59
59,31
31,52
52,51
51,8
8,12
12,5
5,42
42,5
5,44
44,8
8,54
54,27
27,47
47,35
35,55
55,47
47,9
9,34
34,57
57,36
36,3
3,6
6,19
19,50
50,57
57,49
49,40
40,48
48,55
55,56
56,17
17,38
38,24
24,23
23,10
10,15
15,50
50,8
8,10
10,58
58,45
45,18
18,47
47,49
49,48
48,20
20,11
11,42
42,23
23,26
26,24
24,58
58,43
43,28
28,61
61,47
47,25
25,32
32,24
24,30
30,36
36,50
50,23
23,9
9,15
15,53
53,26
26,15
15,49
49,12
12,58
58,33
33,59
59,44
44,61
61,19
19,36
36,38
38,10
10,34
34,43
43,37
37,1
1,25
25,47
47,51
51,45
45,51
51,34
34,42
42,28
28,15
15,3
3,44
44,52
52,48
48,35
35,27
27,50
50,20
20,58
58,26
26,22
22,30
30,13
13,41
41,56
56,41
41,1
1,50
50,20
20,17
17,40
40,48
48,9
9,28
28,47
47,39
39,17
17,35
35,14
14,6
6,60
60,17
17,36
36,30
30,1
1,12
12,15
15,43
43,36
36,17
17,12
12,39
39,24
24,35
35,10
10,38
38,41
41,58
58,50
50,40
40,41
41,31
31,55
55,6
6,3
3,27
27,57
57,5
5,44
44,39
39,53
53,36
36,7
7,11
11,55
55,52
52,23
23,51
51,24
24,7
7,1
1,31
31,26
26,20
20,27
27,51
51,7
7,1
1,9
9,5
5,39
39,19
19,33
33,31
31,26
26,36
36,33
33,37
37,56
56,24
24,20
20,50
50,49
49,20
20,29
29,44
44,57
57,40
40,58
58,10
10,12
12,40
40,15
15,12
12,51
51,18
18,61
61,27
27,59
59,19
19,21
21,54
54,11
11,50
50,27
27,30
30,60
60,21
21,59
59,51
51,24
24,59
59,14
14,41
41,36
36,9
9,27
27,15
15,6
6,38
38,6
6,60
60,41
41,14
14,61
61,43
43,38
38,40
40,18
18,23
23,31
31,46
46,61
61,53
53,31
31,35
35,35
35,18
18,52
52,13
13,61
61,59
59,17
17,31
31,47
47,24
24,39
39,48
48,30
30,58
58,40
40,6
6,54
54,21
21,30
30,8
8,20
20,35
35,14
14,35
35,57
57,24
24,36
36,60
60,51
51,15
15,50
50,25
25,31
31,56
56,6
6,41
41,51
51,17
17,34
34,55
55,46
46,57
57,9
9,40
40,33
33,35
35,61
61,26
26,11
11,38
38,18
18,27
27,1
1,34
34,21
21,29
29,39
39,40
40,35
35,34
34,38
38,17
17,5
5,52
52,59
59,36
36,24
24,53
53,53
53,61
61,25
25,12
12,1
1,26
26,48
48,40
40,34
34,13
13,7
7,60
60,44
44,38
38,51
51,16
16,48
48,61
61,41
41,9
9,1
1,30
30,38
38,6
6,57
57,25
25,57
57,44
44,34
34,52
52,18
18,45
45,48
48,32
32,5
5,14
14,15
15,13
13,54
54,48
48,2
2,1
1,43
43,36
36,27
27,8
8,54
54,1
1,7
7,22
22,10
10,25
25,42
42,13
13,13
13,61
61,5
5,49
49,51
51,45
45,41
41,43
43,26
26,48
48,23
23,18
18,25
25,3
3,32
32,61
61,34
34,8
8,28
28,29
29,22
22,27
27,59
59,18
18,39
39,38
38,35
35,24
24,1
1,60
60,59
59,11
11,8
8,14
14,29
29,30
30,42
42,43
43,39
39,5
5,56
56,4
4,53
53,18
18,35
35,1
1,13
13,32
32,24
24,13
13,52
52,19
19,56
56,21
21,55
55,4
4,19
19,49
49,43
43,58
58,5
5,31
31,9
9,15
15,58
58,8
8,31
31,52
52,14
14,30
30,54
54,23
23,43
43,57
57,44
44,42
42,41
41,38
38,55
