54,21
21,45
45,14
14,43
43,34
34,46
46,24
24,54
54,41
41,56
56,31
31,27
27,60
60,40
40,20
20,58
58,42
42,33
33,33
33,1
1,29
29,31
31,48
48,5
5,56
56,55
55,12
12,61
61,31
31,34
34,14
14,45
45,52
52,53
53,39
39,35
35,31
31,4
4,46
46,51
51,37
37,60
60,31
31,16
16,49
49,7
7,2
2,37
37,53
53,16
16,35
35,26
26,25
25,2
2,11
11,33
33,37
37,28
28,32
32,27
27,56
56,36
36,19
19,61
61,27
27,22
22,2
2,61
61,23
23,46
46,55
55,3
3,49
49,4
4,44
44,40
40,44
44,59
59,54
54,54
54,57
57,40
40,3
3,29
29,40
40,5
5,8
8,31
31,40
40,28
28,18
18,35
35,30
30,47
47,13
13,11
11,54
54,60
60,60
60,18
18,29
29,32
32,9
9,31
31,6
6,52
52,58
58,38
38,5
5,14
14,44
44,34
34,59
59,3
3,51
51,20
20,22
22,6
6,20
20,58
58,29
29,28
28,59
59,32
32,51
51,45
45,34
34,1
1,23
23,32
32,50
50,61
61,46
46,2
2,58
58,15
15,51
51,10
10,28
28,6
6,21
21,30
30,43
43,26
26,54
54,10
10,8
8,16
16,6
6,15
15,45
45,6
6,52
52,55
55,31
31,55
55,49
49,41
41,51
51,23
23,19
19,34
34,50
50,48
48,39
39,48
48,39
39,61
61,20
20,52
52,23
23,40
40,46
46,4
4,21
21,42
42,37
37,52
52,53
53,1
1,18
18,25
25,8
8,52
52,14
14,20
20,13
13,23
23,2
2,43
43,10
10,55
55,48
48,24
24,12
12,59
59,32
32,47
47,22
22,12
12,22
22,44
44,1
1,60
60,35
35,2
2,4
4,55
55,57
57,7
7,8
8,50
50,49
49,6
6,9
9,42
42,9
9,33
33,36
36,8
8,53
53,22
22,7
7,44
44,20
20,26
26,5
5,48
48,7
7,17
17,8
8,59
59,10
10,37
37,43
43,53
53,60
60,53
53,53
53,27
27,6
6,7
7,32
32,47
47,41
41,22
22,14
14,5
5,19
19,1
1,48
48,17
17,4
4,55
55,28
28,2
2,61
61,55
55,34
34,58
58,44
44,28
28,58
58,30
30,9
9,40
40,59
59,47
47,44
44,59
59,53
53,39
39,10
10,1
1,61
61,20
20,42
42,31
31,45
45,14
14,5
5,47
47,10
10,43
43,36
36,52
52,30
30,56
56,17
17,26
26,38
38,18
18,52
