28,5
5,38
38,28
28,31
31,46
46,45
45,19
19,10
10,49
49,19
19,44
44,4
4,43
43,18
18,12
12,6
6,11
11,39
39,26
26,27
27,55
55,4
4,12
12,29
29,7
7,15
15,11
11,49
49,59
59,10
10,6
6,15
15,57
57,21
21,21
21,59
59,48
48,44
44,14
14,37
37,39
39,27
27,41
41,47
47,59
59,5
5,49
49,7
7,58
58,14
14,24
24,6
6,32
32,29
29,30
30,23
23,19
19,55
55,3
3,61
61,17
17,38
38,18
18,56
56,10
10,58
58,39
39,27
27,46
46,38
38,12
12,50
50,33
33,34
34,23
23,27
27,18
18,53
53,13
13,12
12,11
11,41
41,29
29,50
50,10
10,40
40,39
39,22
22,25
25,2
2,1
1,13
13,28
28,17
17,53
53,42
42,11
11,23
23,30
30,1
1,28
28,7
7,31
31,45
45,7
7,22
22,29
29,29
29,1
1,59
59,35
35,60
60,11
11,44
44,31
31,2
2,53
53,15
15,6
6,52
52,6
6,60
60,58
58,13
13,31
31,42
42,35
35,2
2,25
25,25
25,61
61,19
19,46
46,58
58,38
38,21
21,14
14,15
15,60
60,1
1,35
35,7
7,12
12,57
57,53
53,60
60,4
4,46
46,7
7,16
16,57
57,44
44,36
36,22
22,7
7,22
22,52
52,5
5,13
13,35
35,44
44,9
9,51
51,30
30,45
45,34
34,45
45,10
10,18
18,14
14,24
24,13
13,47
47,16
16,27
27,42
42,52
52,4
4,51
51,10
10,60
60,48
48,30
30,48
48,51
51,17
17,6
6,12
12,46
46,9
9,24
24,22
22,60
60,23
23,8
8,22
22,57
57,42
42,10
10,44
44,18
18,42
42,33
33,27
27,10
10,50
50,7
7,28
28,60
60,56
56,40
40,5
5,27
27,61
61,2
2,41
41,30
30,32
32,1
1,51
51,18
18,28
28,39
39,36
36,61
61,31
31,36
36,43
43,29
29,57
57,48
48,8
8,47
47,41
41,28
28,35
35,61
61,34
34,18
18,52
52,19
19,17
17,31
31,2
2,53
53,31
31,27
27,36
36,38
38,12
12,20
20,2
2,52
52,33
33,14
14,32
32,58
58,59
59,54
54,54
54,12
12,24
24,47
47,41
41,17
17,41
41,3
3,35
35,18
18,42
42,49
49,7
7,20
20,45
45,19
19,26
26,41
41,58
58,51
51,46
46,22
22,26
26,39
39,41
41,37
37,19
19,33
33,40
40,24
24,9
9,35
35,6
6,43
43,29
29,4
4,30
30,30
30,56
56,23
23,54
54,2
2,31
31,27
27,24
24,11
11,12
12,55
55,22
22,31
31,3
3,8
8,56
56,52
52,18
18,40
40,3
3,21
21,15
15,46
46,18
18,28
28,11
11,12
12,37
37,56
56,14
14,22
22,38
38,17
17,44
44,40
40,53
