1,21
21,58
58,43
43,36
36,5
5,10
10,6
6,47
47,44
44,2
2,26
26,24
24,12
12,34
34,6
6,60
60,6
6,52
52,7
7,55
55,18
18,43
43,59
59,8
8,49
49,47
47,47
47,31
31,12
12,25
25,51
51,18
18,3
3,21
21,43
43,18
18,52
52,8
8,8
8,32
32,25
25,3
3,1
1,34
34,12
12,39
39,7
7,38
38,25
25,24
24,8
8,42
42,57
57,37
37,8
8,55
55,35
35,2
2,41
41,27
27,52
52,17
17,22
22,61
61,59
59,38
38,32
32,41
41,33
33,35
35,17
17,10
10,3
3,15
15,28
28,4
4,11
11,15
15,30
30,47
47,58
58,49
49,5
5,16
16,8
8,25
25,12
12,5
5,60
60,27
27,27
27,54
54,1
1,41
41,49
49,45
45,42
42,54
54,16
16,60
60,36
36,15
15,46
46,55
55,3
3,49
49,46
46,54
54,31
31,56
56,41
41,20
20,35
35,2
2,41
41,4
4,43
43,39
39,40
40,49
49,6
6,38
38,12
12,57
57,21
21,16
16,1
1,42
42,49
49,43
43,49
49,36
36,10
10,59
59,5
5,56
56,28
28,46
46,46
46,20
20,21
21,41
41,8
8,32
32,13
13,17
17,28
28,15
15,10
10,23
23,13
13,51
51,46
46,49
49,9
9,31
31,4
4,59
59,57
57,47
47,41
41,41
41,4
4,51
51,48
48,57
57,39
39,17
17,55
55,55
55,50
50,2
2,16
16,59
59,51
51,35
35,27
27,18
18,33
33,28
28,45
45,47
47,35
35,2
2,56
56,14
14,11
11,24
24,54
54,46
46,35
35,1
1,4
4,37
37,14
14,57
57,12
12,3
3,58
58,51
51,22
22,35
35,9
9,49
49,12
12,39
39,16
16,45
45,61
61,36
36,53
53,10
10,51
51,52
52,15
15,48
48,11
11,27
27,31
31,22
22,59
59,1
1,50
50,37
37,7
7,36
36,15
15,5
5,11
11,61
61,10
10,34
34,2
2,54
54,44
44,10
10,16
16,14
14,20
20,7
7,52
52,50
50,43
43,6
6,44
44,24
24,15
15,13
13,24
24,47
47,34
34,5
5,25
25,49
49,42
42,43
43,21
21,43
43,6
6,2
2,1
1,8
8,60
60,9
9,7
7,23
23,55
55,10
10,60
60,42
42,41
41,31
31,6
6,18
18,58
58,46
46,36
36,42
42,55
55,4
4,16
16,34
34,29
29,2
2,59
59,59
59,53
53,44
44,56
56,18
18,14
14,51
51,24
24,13
13,5
5,15
15,35
35,40
40,51
51,61
61,3
3,2
2,4
4,12
12,28
28,59
59,53
53,34
34,39
39,38
38,24
24,38
38,61
61,5
5,22
22,45
45,27
27,40
40,5
5,41
41,30
30,46
46,27
27,17
17,2
2,44
44,48
48,28
28,9
9,12
12,54
54,3
3,23
23,40
40,6
6,40
40,40
40,5
5,32
32,19
19,4
4,9
9,24
24,61
61,44
44,47
47,32
32,32
32,53
53,10
10,39
39,30
30,36
36,42
42,60
60,8
8,50
50,3
3,35
35,16
16,35
35,14
14,20
20,45
45,25
25,1
1,13
13,45
45,57
57,13
13,21
21,42
42,51
51,14
14,54
54,33
33,47
47,43
43,34
34,39
39,57
57,18
18,15
15,16
16,16
16,58
58,11
11,2
2,36
36,7
7,29
29,21
21,60
60,42
42,43
43,29
29,39
39,16
16,30
30,7
7,37
37,43
43,12
12,35
35,44
44,56
56,32
32,35
35,16
16,15
15,35
35,27
27,16
16,6
6,45
45,36
36,61
61,14
14,5
5,26
26,39
39,5
5,48
48,30
30,31
31,32
32,55
55,2
2,56
56,31
31,33
33,8
8,20
20,35
35,41
41,55
55,16
16,49
49,29
29,36
36,7
7,58
58,61
61,52
52,46
46,50
50,27
27,25
25,54
54,52
52,12
12,41
41,60
60,41
41,29
29,26
26,52
52,32
32,51
51,32
32,17
17,22
22,56
56,22
22,57
57,40
40,39
39,50
50,50
50,25
25,21
21,58
58,14
14,49
49,19
19,47
47,37
37,59
59,34
34,14
14,8
8,60
60,43
43,14
14,42
42,19
19,53
53,51
51,5
5,54
54,35
35,7
7,21
21,49
49,55
55,11
11,43
43,53
53,61
61,49
49,29
29,17
17,28
28,3
3,6
6,17
17,52
52,20
20,41
41,3
3,11
11,51
51,47
47,2
2,56
56,32
32,43
43,41
41,6
6,6
6,7
7,31
31,47
47,36
36,44
44,18
18,2
2,41
41,25
25,30
30,26
26,38
38,22
22,9
9,39
39,6
6,10
10,28
28,17
17,17
17,30
30,53
53,42
42,14
14,15
15,26
26,25
25,23
23,19
19,48
48,38
38,38
38,47
47,5
5,2
2,40
40,15
15,46
46,44
44,15
15,31
31,57
57,52
52,1
1,36
36,14
14,59
59,21
21,20
20,38
38,58
58,18
18,11
11,26
26,21
21,17
17,58
58,4
4,15
15,2
2,53
53,50
50,35
35,61
61,34
34,45
45,30
30,47
47,17
17,5
5,53
53,32
32,11
11,55
55,26
26,28
28,13
13,35
35,38
38,43
43,48
48,59
59,30
30,48
48,24
24,45
45,20
20,51
51,16
16,28
28,61
61,33
33,45
45,54
54,35
35,8
8,29
29,27
27,5
5,52
52,25
25,28
28,43
43,58
58,50
50,35
35,44
44,11
11,59
59,37
37,31
31,8
8,51
51,4
4,27
27,42
42,48
48,57
57,27
27,16
16,11
11,8
8,5
5,30
30,19
19,14
14,24
24,20
20,60
60,49
49,18
18,16
16,35
35,5
5,16
16,11
11,61
61,28
28,4
4,53
53,16
16,31
31,45
45,24
24,16
16,34
34,23
23,5
5,4
4,20
20,27
27,29
29,18
18,44
44,14
14,61
61,45
45,39
39,9
9,54
54,40
40,44
44,40
40,14
14,35
35,38
38,35
35,61
61,53
53,61
61,9
9,29
29,45
45,1
1,59
59,18
18,5
5,56
56,12
12,24
24,28
28,30
30,21
21,44
44,31
31,1
1,30
30,31
31,60
60,37
37,47
47,16
16,21
21,26
26,1
1,9
9,57
57,31
31,3
3,58
58,13
13,39
39,9
9,11
11,54
54,4
4,35
35,31
31,19
19,39
39,6
6,59
59,48
48,23
23,15
15,36
36,39
39,6
6,56
56,38
38,34
34,53
53,3
3,37
37,12
12,16
16,43
43,19
19,22
22,31
31,54
54,2
2,58
