14,59
59,50
50,5
5,47
47,24
24,16
16,20
20,8
8,46
46,20
20,19
19,36
36,51
51,26
26,40
40,61
61,46
46,44
44,22
22,6
6,5
5,56
56,46
46,21
21,48
48,31
31,47
47,25
25,34
34,11
11,30
30,27
27,61
61,37
37,53
53,6
6,48
48,13
13,54
54,8
8,24
24,20
20,2
2,43
43,37
37,34
34,13
13,47
47,53
53,61
61,44
44,57
57,49
49,29
29,30
30,41
41,49
49,49
49,49
49,5
5,5
5,47
47,53
53,27
27,31
31,56
56,49
49,28
28,16
16,33
33,27
27,53
53,22
22,30
30,39
39,35
35,30
30,49
49,45
45,37
37,40
40,54
54,28
28,55
55,54
54,2
2,58
58,59
59,1
1,4
4,36
36,4
4,33
33,19
19,29
29,25
25,8
8,47
47,37
37,32
32,1
1,53
53,30
30,17
17,33
33,22
22,24
24,59
59,3
3,33
33,15
15,43
43,18
18,12
12,56
56,44
44,22
22,60
60,52
52,32
32,37
37,41
41,13
13,37
37,6
6,47
47,31
31,5
5,23
23,46
46,49
49,21
21,15
15,26
26,51
51,28
28,47
47,13
13,61
61,22
22,39
39,22
22,18
18,11
11,8
8,58
58,30
30,56
56,16
16,47
47,44
44,52
52,29
29,5
5,51
51,16
16,58
58,11
11,51
51,11
11,18
18,22
22,3
3,30
30,14
14,28
28,36
36,12
12,31
31,38
38,19
19,15
15,15
15,17
17,18
18,40
40,55
55,37
37,29
29,54
54,60
60,55
55,24
24,4
4,12
12,46
46,34
34,60
60,1
1,33
33,39
39,18
18,29
29,38
38,16
16,51
51,56
56,42
42,58
58,4
4,49
49,11
11,23
23,60
60,49
49,9
9,20
20,59
59,24
24,5
5,37
37,3
3,6
6,19
19,13
13,54
54,57
57,27
27,54
54,61
61,5
5,34
34,33
33,11
11,22
22,8
8,5
5,38
38,30
30,16
16,21
21,48
48,14
14,57
57,15
15,56
56,52
52,18
18,13
13,61
61,14
14,8
8,13
13,29
29,38
38,44
44,33
33,39
39,20
20,17
17,53
53,7
7,37
37,60
60,18
18,59
59,48
48,11
11,1
1,40
40,47
47,21
21,45
45,9
9,3
3,23
23,47
47,16
16,42
42,40
40,2
2,52
52,37
37,32
32,48
48,49
49,42
42,34
34,21
21,54
54,8
8,14
14,40
40,28
28,58
58,9
9,20
20,15
15,58
58,52
52,15
15,1
1,3
3,24
24,25
25,9
9,15
15,22
22,8
8,4
4,51
51,11
11,19
19,19
19,23
23,53
53,1
1,39
39,5
5,40
40,60
60,11
11,1
1,23
23,50
50,42
42,1
1,27
27,43
43,14
14,25
25,53
53,16
16,12
12,33
33,1
1,41
41,40
40,10
10,31
31,23
23,16
16,49
49,56
56,57
57,6
6,49
49,15
15,13
13,17
17,7
7,43
43,45
45,47
47,41
41,11
11,30
30,49
49,53
53,56
56,30
30,11
11,47
47,15
15,14
14,20
20,57
57,57
